place_id,name,il,district,address,website,rating,review_count,detected,server_header,x_powered_by,status_code,error,first_seen,last_seen,is_new
ChIJcQulHDiYiEARbUBW1u7gX7U,Dr. Hasan Bayrakci,Samsun,Bafra,"kabaş Sok. Cennetlik Zade, Çarşı, Atatürk Blv. İş Hanı No:12, 55400 Bafra/Samsun, Türkiye",http://www.hasanbayrakci.com.tr/hakkimizda.html,4.5,11,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-06,False
ChIJcQulHDiYiEARsjyYzZ6Htco,Dr. Mustafa Taymaz,Samsun,Bafra,"Cumhuriyet Mah. No:7 K:1, Bafra Merkez, Bafra, Samsun, Kızılırmak, 55400 Bafra/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJEQ3x6q55iEARLWGH7PKzULM,Dr. Serhan Gumrukcu,Samsun,Bafra,"Çarşı, Atatürk Bulv. 24/B, 55400 Bafra/Samsun, Türkiye",,3,4,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJcQulHDiYiEARode4XTapLko,Dr. Ufuk Birer,Samsun,Bafra,"Hikmet Amca Kırtasiye Karşısı, İsmetpaşa, Atatürk Blv. No:24 / B, 55400 Bafra/Samsun, Türkiye",,5,30,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJH9507ad5iEAR2oof3TppLd0,"Dr. Öğr. Üyesi Ömer Faruk Akkaya, Nöroloji",Samsun,Bafra,"Altınyaprak, Hastane Sk. no:27/33, 55400 Bafra/Samsun, Türkiye",https://www.doktortakvimi.com/omer-faruk-akkaya/noroloji/samsun?utm_source=google&utm_medium=gmb&utm_campaign=54745&utm_content=website,3.8,5,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-06,False
ChIJjW4d8fCZiEAR67rp_SQXwnU,Dt.Tamer GEVECİ & Dt. İ. Okan RAMOĞLU,Samsun,Bafra,"Altınyaprak, Gençlik Cd., 55400 Bafra/Samsun, Türkiye",,5,20,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJIz-vcCeZiEAR1uP7Odclp_M,Epident Ağız ve Diş Sağlığı Polikliniği,Samsun,Bafra,"İsmetpaşa, Hisar Sk. Royal Park Evleri No: 23, 55400 Bafra/Samsun, Türkiye",https://www.epident.com.tr/,5,49,,,,,"HTTPSConnectionPool(host='www.epident.com.tr', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1016)')))",2026-07-03,2026-07-06,False
ChIJj_3QujaYiEARNSgzkwMZiEs,HAKAN KULAKSIZ DİŞ HEKİMLİĞİ KLİNİĞİ,Samsun,Bafra,"Hacınabi, Hacı Ahmet Sk., 55400 Bafra/Samsun, Türkiye",,4.8,58,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJcQulHDiYiEARDQreo_EIlbI,Kanka Dental,Samsun,Bafra,"Hacınabi, Hacı Kabaş Sk. No:12, 55400 Bafra/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJB3cgj8uZiEARy8H-ksznKWc,Medibafra Hastanesi,Samsun,Bafra,"Altınyaprak, Hastane Sk. No:27, 55410 Bafra/Samsun, Türkiye",http://medibafra.com.tr/,3.4,227,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-06,False
ChIJJzU-Mm15iEARA-n7Mx0yA_4,Op. Dr. Burak Yavuz Kara,Samsun,Bafra,"Altınyaprak, Hastane Sk. No:27/33, 55200 Bafra/Samsun, Türkiye",https://www.doktortakvimi.com/burak-yavuz-kara/uroloji/samsun?utm_source=google&utm_medium=gmb&utm_campaign=90109&utm_content=url_appointment,3.7,3,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-06,False
ChIJ-QKu_UGZiEAR6e9GUJbOnlE,Uzm.Dt. Burak Sevinç Ortodonti Kliniği,Samsun,Bafra,"Hacınabi, Hacı Ahmet Sk. No:4 İç kapı:3, 55400 Bafra/Samsun, Türkiye",https://www.bafraortodonti.com/,5,5,Bilinmiyor / özel kod,ESF,,200,,2026-07-03,2026-07-06,False
ChIJpw3l4MqZiEARJvFWrSelC78,Özlem Üstündağ Güzellik Merkezi,Samsun,Bafra,"Cumhuriyet mahallesi hükümet caddesi 2 daire 5, ziraat bankası üstü, Cumhuriyet, Cumhuriyet meydanı kat 2, 55400 Bafra/Samsun, Türkiye",,4.9,45,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJT_fysNuZiEAR41y5nH3R_CA,İki Yıldız Ambalaj ve Temizlik ürünleri,Samsun,Bafra,"Eski diş hastanesi arkası, Kızılırmak, Kurtoğlu Sk. No:8, 55400 Bafra/Samsun, Türkiye",,5,11,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJO58XAwB3iEARV1I_zov7j0E,DENT 1919 AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,Samsun,Canik,"Hasköy, Yeşilkent Sk. No:35, 55080 Canik/Samsun, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJS1yBOgB3iEARqws05FWB47I,DENT 1919 AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,Samsun,Canik,"Hasköy, Sarıpınar Sk., 55100 Canik/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJRT8jwZ13iEARIObUUwnLOz8,Diş Hekimi Dr.Dt.Oya ÖZKOÇ,Samsun,Canik,"Yenimahalle, Emek Cd. Platin Plaza D:61/8, 55080 Canik/Samsun, Türkiye",https://drdtoyaozkoc.com.tr/,4,4,Vue.js,hcdn,HostingerWebsiteBuilder,200,,2026-07-03,2026-07-06,False
ChIJO3AiDxZ2iEARzMX779g64a0,"Hundur Parke, Duvar Profili & Mobilya Profili & Panel & Süpürgelik (Agt Samsun Bayii)",Samsun,Canik,"Yenimahalle, Yurtsever Cd. No:11, 55080 Canik/Samsun, Türkiye",https://www.agt.com.tr/,4.6,41,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-06,False
ChIJac_mSet3iEARHQwrVVdtFQQ,Sadık Oto Döşeme,Samsun,Canik,"Yenimahalle, Altuntaş Sk. No:10, 55080 Canik/Samsun, Türkiye",https://instagram.com/sadik_oto_doseme?igshid=1pwteohe51ooc,4.4,52,Bilinmiyor / özel kod,,,429,,2026-07-06,2026-07-06,True
ChIJ78NHWqd3iEARYEkxMeRLrrY,canik ağız ve diş sağlığı merkezi,Samsun,Canik,"Kuzey Yıldızı, Fas sokak numara 8 kat 2, 55080 Canik/Samsun, Türkiye",https://samsunadsh.saglik.gov.tr/,3.9,34,,,,,"HTTPSConnectionPool(host='samsunadsh.saglik.gov.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='samsunadsh.saglik.gov.tr', port=443) at 0x7f7b5ee88450>, 'Connection to samsunadsh.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJUQ1q3z0diEARsqJ5cATA0uk,Terme Ağız Ve Diş Sağlığı Merkezi,Samsun,Fenk Mh. Hukumet Sk. Pk:55600 Terme,"Fenk Mh. Hukumet Sk. Pk:55600 Terme/samsun, Fenk, 55600 Terme/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJYy1QlBeth0ARiIvQizBnQTs,19 MAYIS ÜNİVERSİTESİ HAVZA FİZİK TEDAVİ VE REHABİLİTASYON MERKEZİ,Samsun,Havza,"İmaret, Kanuni Sultan Süleyman Sk. No:12, 55700 Havza/Samsun, Türkiye",https://hastane.omu.edu.tr/tr/alt-sayfalar/havza-fizik-tedavi-merkezi,3.8,157,Bilinmiyor / özel kod,Apache/2.4.6,,404,,2026-07-03,2026-07-06,False
ChIJR0_6LLOth0ARayrpd53Z8js,DENT-IL AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,Samsun,Havza,"25 Mayıs, Sebzeciler Sk. NO:14/9, 55700 Havza/Samsun, Türkiye",,4.8,38,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJJ1hQ4K2ph0AR86lsizSy-R0,Diş Hekimi Muhammet Ali Pekşen - Diş Hekimi Rabia Feyza Arslan (MF DENTAL CLİNİC),Samsun,Havza,"25 Mayıs, şehit jandarma kaşif arslan sokak no: 35/1, 55700 Havza/Samsun, Türkiye",,5,13,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJ0QZK-aWth0ARiR5uNNNphhY,Diş Hekimi Murat BÜYÜKBAŞ,Samsun,Havza,"25 Mayıs Mah. Şehit Jandarma, Er Recep, 25 Mayıs, Kocatepe Sk. no:1 /16, 55700 Havza/Samsun, Türkiye",,4.2,5,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJx7wg6-p3iEAR8xabU_aQ4t8,Dr. Seyit Ahmet Kilic,Samsun,Havza,"İcadiye, Mehmetçik Meydanı Sk. No:21 D:3, 55700 Havza/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJfafj54eth0ARJT_ZjoqPOzM,Dr. Süleyman Keski,Samsun,Havza,"25 Mayıs, 55000 Havza/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJb5U5f4uth0AROkeHJPuIkzo,DİŞ HEKİMİ RASİM CİVELEK,Samsun,Havza,"25 Mayıs, Kazım Paşa Cd. No:34/2, 55700 Havza/Samsun, Türkiye",,4.7,25,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJGxLxgmmth0AR5p2T77nqZV4,Esentepe Oto Lastik İşletmesi,Samsun,Havza,"Çay, Çevreyolu Sk No:23/1, 55700 Havza/Samsun, Türkiye",https://www.facebook.com/EsentepeLastikOteli,5,4,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-06,False
ChIJBa9nMeSth0AR4vkWOy_FtQU,Havza İlçe Sağlık Müdürlüğü,Samsun,Havza,"İcadiye, Gül Sk. No:74, 55700 Havza/Samsun, Türkiye",http://havzasm.saglik.gov.tr/,4.5,2,,,,,"HTTPConnectionPool(host='havzasm.saglik.gov.tr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='havzasm.saglik.gov.tr', port=80) at 0x7f7b5eddec90>, 'Connection to havzasm.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJf-LVfICuh0ARprq63iLsyxU,Ondokuz Mayıs Üniversitesi Havza Meslek Yüksek Okulu,Samsun,Havza,"Üniversite, Samsun Karayolu 4.km, 55700 Havza/Samsun, Türkiye",http://havzamyo.omu.edu.tr/,3.6,40,Bilinmiyor / özel kod,Apache/2.4.52 (Ubuntu),,200,,2026-07-03,2026-07-06,False
ChIJ4zFcItR3iEAR8qB07R5pDWg,Samsun Havza Devlet Hastanesi,Samsun,Havza,"19 Mayıs, Sefa Sk. No:25, 55700 Havza/Samsun, Türkiye",https://havzadh.saglik.gov.tr/,3.5,80,,,,,"HTTPSConnectionPool(host='havzadh.saglik.gov.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='havzadh.saglik.gov.tr', port=443) at 0x7f7b703220d0>, 'Connection to havzadh.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJE633i0zHh0AR76_nJeyq-DI,DENTSAM AGİZ VE DİŞ SAGLİGİ POLİKLİNİGİ KAVAK SUBESİ,Samsun,Kavak,"19 Mayıs, Adnan Menderes Cd. No:97, 55850 Kavak/Samsun, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJm9M7ffPPh0ARS_PTxNtx0oo,Dt. Alper Dilek,Samsun,Kavak,"19 Mayıs Mah. Gazi Caddesi Serkan İş Hanı No:90, Kazancı, D:2, 55000 Kavak/Samsun, Türkiye",https://www.doktortakvimi.com/alper-dilek/dis-hekimi/samsun?utm_source=google&utm_medium=gmb&utm_campaign=149834&utm_content=url_appointment,,,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-06,False
ChIJnT_yo33Hh0ARnUE-rC0wPQ8,Poplar State Hospital,Samsun,Kavak,"Soğuksu, Lise Caddesi No:2, 55850 Kavak/Samsun, Türkiye","https://samsun.saglik.gov.tr/TR,48334/kavak-devlet-hastanesi.html",3.5,32,,,,,"HTTPSConnectionPool(host='samsun.saglik.gov.tr', port=443): Max retries exceeded with url: /TR,48334/kavak-devlet-hastanesi.html (Caused by ConnectTimeoutError(<HTTPSConnection(host='samsun.saglik.gov.tr', port=443) at 0x7f7b5edad350>, 'Connection to samsun.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJ62Lfdfx5iEARpkdnJzoEyRg,Özel Kavak Ağız ve Diş Sağlığı Kliniği,Samsun,Kavak,"Soğuksu, 217. Sokak No.2/10, 55850 Kavak/Samsun, Türkiye",,4.8,32,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJnUtexZajh0ARlczO7MT5Liw,Ladik Aile Sağlığı Merkez,Samsun,Ladik,"Bahşi, 55760 Ladik/Samsun, Türkiye",,3.8,4,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJLyyGmqqjh0ARbSPwLS_ixf4,Ladik Devlet Hastanesi,Samsun,Ladik,"Akpınar, 55760 Ladik/Samsun, Türkiye",https://ladikdh.saglik.gov.tr/,3.9,29,,,,,"HTTPSConnectionPool(host='ladikdh.saglik.gov.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='ladikdh.saglik.gov.tr', port=443) at 0x7f7b5ee88990>, 'Connection to ladikdh.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJ0XgJApp3iEARDqpZfDdXo34,Toplum Sagligi Merkezi,Samsun,Ladik,"Sanayi, Gaziler Cd. No:72, 55760 Ladik/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJS5Exeq5fbkARE0IPfJzF1dg,Dr. Vahdet Demircioglu,Samsun,Merkez,"ilkadım, 100. Yıl Blv. No:83 D:4, 55200 Merkez/Samsun, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJPYLbqaHYh0ARWrsqb-XuIpE,Dr. Ali Ekrem Dogan,Samsun,Ondokuzmayıs (Ballıca),"Ballıca, Atatürk Bulv. Bahadır İş Hanı No:143, 55420 Ondokuzmayıs (Ballıca)/Samsun, Türkiye",,4.3,12,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJ7_fq_2tVfUARHJIhwGwalvs,Bacacı Diş Kliniği,Samsun,Salıpazarı,"Gökçeli, Şehit Hüseyin Ataseven Cad No:10/A, 55530 Salıpazarı/Samsun, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJt2vQankHiEAR58sEMnwKFoE,Dr. Ekrem Ozel,Samsun,Salıpazarı,"Bereket, 55530 Salıpazarı/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJVWn7YcH5h0AR4nGMZUn0q7M,Dr. Sukru Karaca,Samsun,Salıpazarı,"Bereket, Cumhuriyet Meydanı Belediye Binası, 55530 Salıpazarı/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJOQPH0ZirYkARMH0HJvl7Z7U,Salıpazarı Devlet Hastanesi,Samsun,Salıpazarı,"Yavaşbey, Salıpazarı Terme yolu, 55530 Salıpazarı/Samsun, Türkiye",https://salipazaridh.saglik.gov.tr/,2.3,12,,,,,"HTTPSConnectionPool(host='salipazaridh.saglik.gov.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='salipazaridh.saglik.gov.tr', port=443) at 0x7f7b5e925bd0>, 'Connection to salipazaridh.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJ90bMtch3iEARCdL_3TzUNNA,Cagri Dis Protez,Samsun,Samsun Merkez,"Kale, Turgut Reis Sk. No:9 D:1, 55030 Samsun Merkez/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJM8Gb48h3iEARq7bB7ang0xo,Dr. Adnan Misirlioglu,Samsun,Samsun Merkez,"19 Mayıs, Süleymaniye Sok. Köşk Apt. No:41 D:5, 55020 Samsun Merkez/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJxYgmL9B3iEARSrVHJKjcNfw,Dr. Murat Sen,Samsun,Samsun Merkez,"Zafer, Dr. Kamil Cd. No:41 D:4, 55060 Samsun Merkez/Samsun, Türkiye",,5,6,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJ76nfELh3iEARY3OQMdigb0E,Dr. Riza Inan,Samsun,Samsun Merkez,"Kale, 19 Mayıs Bulv. Yuvam Apt. No:31 D:4, 55030 Samsun Merkez/Samsun, Türkiye",,2.7,7,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJUzTyczN2iEARhxh_mW9oLRs,Dr. Ugur Guneysu,Samsun,Samsun Merkez,"Bahçelievler, İstiklal Cd. Oran Apt. No:194, 55060 Samsun Merkez/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJpwlccwjgh0ARbZhr34L7AUg,Ağız Ve Diş Sağlığı Hastanesi Tekkeköy Polikliniği,Samsun,Tekkeköy,"Hürriyet, Samsun Blv. No:102, 55320 Tekkeköy/Samsun, Türkiye",https://samsunadsh.saglik.gov.tr/,4.3,11,,,,,"HTTPSConnectionPool(host='samsunadsh.saglik.gov.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='samsunadsh.saglik.gov.tr', port=443) at 0x7f7b5ee8b650>, 'Connection to samsunadsh.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJeZMmY4Dfh0AR_GfVvrWts-w,Best Line,Samsun,Tekkeköy,"19 Mayıs, Hacı Ali Ekinci Blv. 86/A, 55300 Tekkeköy/Samsun, Türkiye",http://www.bestpencere.com.tr/,5,14,Bilinmiyor / özel kod,LiteSpeed,PHP/7.3.33,200,,2026-07-06,2026-07-06,True
ChIJGelERQ7fh0ARo9MMK1cJmUQ,Dentsam Tekkeköy Ağız ve Diş Sağlığı Polikliniği,Samsun,Tekkeköy,"Kurtuluş, Baki Esen Cd No:56/1, 55000 Tekkeköy/Samsun, Türkiye",http://dentsam.com.tr/,4.2,15,Bilinmiyor / özel kod,cloudflare,,200,,2026-07-03,2026-07-06,False
ChIJBSx3aP7fh0ARiFfZMiS-F5Y,Ekinci Cam Alüminyum Sanayi,Samsun,Tekkeköy,"Şehit Uzman Çavuş, 19 Mayıs, Şht. Nejat Yaman Cd. No:31 D:H, 55300 Tekkeköy/Samsun, Türkiye",,4.1,16,Website yok,,,,,2026-07-06,2026-07-06,True
ChIJ88-ZA2V1iEAR0ykGch4izJ8,Ersoy Dental Tıbbi Gereçler,Samsun,Tekkeköy,"İlkadım Sanayi Bölgesi, İstiklal, 53. Sk. No:39, 55300 Tekkeköy/Samsun, Türkiye",https://www.ersoydental.com/,5,3,,,,,"HTTPSConnectionPool(host='www.ersoydental.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.ersoydental.com', port=443) at 0x7f7b5ed1e150>, 'Connection to www.ersoydental.com timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJqYXWqTzfh0ARnmrGwhTRk38,Este Güzellik Atölyesi - Lazer Epilasyon & Cilt Bakımı,Samsun,Tekkeköy,"19 Mayıs, Umut Sk. No:40/B, 55330 Tekkeköy/Samsun, Türkiye",http://instagram.com/esteguzellikatolyesitekkekoy,5,7,Bilinmiyor / özel kod,,,429,,2026-07-03,2026-07-06,False
ChIJiwFQ-Unfh0AR3C50aIGePyA,KALE KAPI PENCERE KRD AKSESUAR,Samsun,Tekkeköy,"Şabanoğlu, 63. Sk. No:1, 55330 Tekkeköy/Samsun, Türkiye",,5,2,Website yok,,,,,2026-07-06,2026-07-06,True
ChIJBYbMuA_fh0ARcbWVdy_sD28,KALENDER YAPI,Samsun,Tekkeköy,"19 Mayıs, 3107 sokak no:1/1, 55300 Tekkeköy/Samsun, Türkiye",http://www.kalenderyapi.com.tr/,4.7,12,WordPress,LiteSpeed,PHP/7.4.33,200,,2026-07-03,2026-07-06,False
ChIJgXSqQI_fh0ARTkjROv83BHE,Karadeniz Ağız ve Diş Sağlığı Polikliniği - Samsun Tekkeköy Şube,Samsun,Tekkeköy,"Kurtuluş, Baki Esen Cd no:53/B, 55300 Tekkeköy/Samsun, Türkiye",http://www.karadenizdis.com/,4.8,20,Bilinmiyor / özel kod,,,404,,2026-07-03,2026-07-06,False
ChIJt3BqY1Xfh0AR0ThzX3ENkB8,SAMSUN DUVAR KAĞIDI DÜNYASI,Samsun,Tekkeköy,"Kurtuluş, Atatürk Bl. no:58, 55300 Tekkeköy/Samsun, Türkiye",https://www.tekkekoyduvarkagitlari.com/,5,8,Bilinmiyor / özel kod,ESF,,200,,2026-07-03,2026-07-03,False
ChIJoXXTlMAdiEARdrcoq6ibBc8,Diş Hekimi Ayşenur Yüksel,Samsun,Terme,"Fenk, Hukumet Sk. No:6/A, 55600 Terme/Samsun, Türkiye",,5,41,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJO808YH4diEARMJ42nEPvdsQ,Diş Hekimi Dt. CANER AKBAŞ,Samsun,Terme,"Fenk, Atatürk Cd. NO:1/1, 55600 Terme/Samsun, Türkiye",,5,11,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJHXGCBT4diEARLvQ3j4iD2I0,Diş Hekimi Umut TÖR,Samsun,Terme,"Fenk, Konak Sk. NO:12/A, 55600 Terme/Samsun, Türkiye",,3.9,7,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJx7PPZvMdiEARLjOoRsBnwac,Diş Hekimi Özlem DANACI - Terme Diş Kliniği,Samsun,Terme,"Fenk, Çarşamba Cd. 33/A, 55600 Terme/Samsun, Türkiye",https://www.instagram.com/dtozlemdanaci/,5,1,Bilinmiyor / özel kod,,,429,,2026-07-03,2026-07-06,False
ChIJf0eJRzumYkARvTyHOlvp7SU,Dr. Can Seyhan,Samsun,Terme,"Fenk, Çarşamba Cd., 55600 Terme/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJf0eJRzumYkARhPtoq03F3TI,Dr. Engin Seyhan,Samsun,Terme,"Fenk, Çarşamba Cd., 55600 Terme/Samsun, Türkiye",,5,3,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJ8fEMBCEdiEARe6GEgHKn18M,Elif Kapar,Samsun,Terme,"Cumhuriyet, Kemer Sk. No:8, 55600 Terme/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJmeBPbbYdiEARPqD2k6S9pg4,Güner Yapı,Samsun,Terme,"Fenk, Elmalık Sk. No:15/C, 55600 Terme/Samsun, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJkfr6hPIdiEARSFK9kmX8ZBs,Hüsnenur Güney Diş Muayenehanesi,Samsun,Terme,"Çay, DUMLUPINAR SK IRMAK APT NO: 74 A, 55600 Terme/Samsun, Türkiye",,5,5,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJlXSqhyEdiEARzMcAV530OmM,Terme Devlet Hastanesi,Samsun,Terme,"Cumhuriyet, Kemer Sk. No:8, 55600 Terme/Samsun, Türkiye",https://termedh.saglik.gov.tr/,3.5,115,,,,,"HTTPSConnectionPool(host='termedh.saglik.gov.tr', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='termedh.saglik.gov.tr', port=443) at 0x7f7b70320c90>, 'Connection to termedh.saglik.gov.tr timed out. (connect timeout=10)'))",2026-07-03,2026-07-06,False
ChIJTX-JP2AdiEARWkxm4n8NeJs,Terme Diş Kliniği Diş Hekimi Abdulhamit Taha Koca-Terme Diş Kliniği,Samsun,Terme,"Fenk, Cumhuriyet Meydanı Çuha Sok Külahlı Apt Kat.1, 55600 Terme/Samsun, Türkiye",,4.8,16,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJZzXnzsEdiEAR6-wAMcQeSus,Özel Terme MERCAN Ağız ve Diş Sağlığı Polikliniği,Samsun,Terme,"Fenk mahallesi Atatürk caddesi, Ziraat Bankası yanı, Fenk, Hamdi İmzalı Sk. no:4/A, 55600 Terme/Samsun, Türkiye",,5,22,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJfSes6awdiEARYYjzpvl2vBk,Özel Zirve Tuna Ağız Ve Diş Sağlığı Polikliniği,Samsun,Terme,"Fenk, Selçukiler Sokak No: 4/A, 55600 Terme/Samsun, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJjdBDwlRFhkARHGvbijZ7rXw,Diş Hekimi Ahmet Baştuğ,Samsun,Vezirköprü,"Cumhuriyet, Gençlik Cd. No:95 D:1, 55900 Vezirköprü/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJq5sxb5tFhkARpG6Mw1ftFI8,Diş Hekimi Muhammet Ali Koç,Samsun,Vezirköprü,"Cumhuriyet, 504. Sk. No:4, 55900 Vezirköprü/Samsun, Türkiye",,5,5,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJNwnOP9NFhkAREfuEhWbRjT4,Diş Hekimi Resul YÜKSEK,Samsun,Vezirköprü,"İnceler Apartmanı, Atatürk, Gençlik Cd. No:54 D:2, 55900 Vezirköprü/Samsun, Türkiye",https://www.facebook.com/dishekimiresulyuksek,4.6,11,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-06,False
ChIJa763Jh9FhkAR1_BVlFCAi2s,Diş hekimliği Ömer Çiftci,Samsun,Vezirköprü,"Cumhuriyet, 504. Sk. no:14 D:4, 55900 Vezirköprü/Samsun, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJE_DO26bYh0ARZLQFAGqGtGQ,Dr. Fazli Kartal,Samsun,Vezirköprü,"Yeni, Hacı Yusuf Sok. No:3, 55900 Vezirköprü/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJTWFPO9R3iEARW5IKPgCBHT8,Dr. Haluk Akdin,Samsun,Vezirköprü,"Yeni, Atatürk İş Merkezi No:111, 55900 Vezirköprü/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJTWFPO9R3iEAREYYQnhCZzgE,Dr. Yusuf Ziya Akpinar,Samsun,Vezirköprü,"Çayırbaşı, 100. Yıl Cd. Özdemir İş Merkezi D:5, 55900 Vezirköprü/Samsun, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJEcbdpIRFhkARi_fQwPqu_6Q,MEDİSAM Ağız ve Diş Sağlığı Polikliniği - Vezirköprü,Samsun,Vezirköprü,"Cumhuriyet, 113. Sok No:7, 55900 Vezirköprü/Samsun, Türkiye",,5,73,Website yok,,,,,2026-07-03,2026-07-06,False
ChIJcbMyjR9FhkARC7wsCYBs9iY,SENA TAŞAN GÜZELLİK & ESTETİK,Samsun,Vezirköprü,"Cumhuriyet, Gençlik Cd. No:43 D:1, 55900 Vezirköprü/Samsun, Türkiye",https://sites.google.com/view/senatasanguzellikveestetik,4.9,96,Bilinmiyor / özel kod,ESF,,200,,2026-07-03,2026-07-03,False
